Kunden-Nr (AB) rel;Rechungskonto_2017;Rechnungskonto_2024;Kundenreferenz_bei_VF;Name des Rechnungsempfängers;zusätzlicher Text;Rechtsform;Straße;Hausnr.;PLZ;Ort;InfoRKTO;Freigabe(J/N) oder Datum
1950190612;1039616841;1056309055;StMI-Polizei-VKS007, Straubing;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: StMI-Polizei-VKS007, Straubing;
1950190612;1039616842;1055845395;StMI-Polizei-VKS008, Bamberg;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: StMI-Polizei-VKS008, Bamberg;
1950190612;1039622041;1055845396;StMI-Polizei-VKS010, München;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: StMI-Polizei-VKS010, München;
1950190612;1039622991;1056308999;StMI-Polizei-VKS011, Augsburg;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: StMI-Polizei-VKS011, Augsburg;
1950190612;1039623491;1056309153;StMI-Polizei-VKS012, Bayreuth;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: StMI-Polizei-VKS012, Bayreuth;
1950190612;1039625391;1056308919;StMI-Polizei-VKS013+021, Nürnberg;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: StMI-Polizei-VKS013+021, Nürnberg;
1950190612;1039756448;1056011491;;Immobilien Freistaat Bayern;;;Lazarettstr.;67;80636;München;<h3>Rechnungsanschrift: </h3><p>Immobilien Freistaat Bayern <br>Lazarettstr. 67<br>80636 München<p>Kundenreferenz bei Vodafone: ;
1950190612;1041839441;1056308771;;Bayer. Landeskriminalamt;Abt. III, SG312;;Maillingerstr.;15;80636;München;<h3>Rechnungsanschrift: </h3><p>Bayer. Landeskriminalamt Abt. III, SG312<br>Maillingerstr. 15<br>80636 München<p>Kundenreferenz bei Vodafone: ;
1950190612;1041909141;1056309208;StMI-Polizei-VKS001, Ingolstadt;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: StMI-Polizei-VKS001, Ingolstadt;
1950190612;1042643391;1056309211;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1950190612;1044862391;1056309314;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1950190612;1044863041;1056309260;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1950190612;1044864291;1056101545;K 123;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: K 123;
1950190612;1045004541;0;StMI-Polizei-VKS019 Passau;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: StMI-Polizei-VKS019 Passau;
1950190612;1047188941;1056308807;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1950190612;1047188942;1056309210;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1950190612;1047191291;1056308856;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1950190612;1047191991;1056309646;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1950190612;1047197591;1056309653;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1950190612;1047199841;1056308952;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1950190612;1047200241;1056308820;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1950190612;1047410691;1056309413;VKS022;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: VKS022;
1950190612;1049085741;1056309106;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1950190612;1049128991;1056309107;;Landesamt für Finanzen;Staatsoberkasse Bayern in Land;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern in Land<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1918768161;1026563891;1056308764;BayKom2010/L1-Daten;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: BayKom2010/L1-Daten;
1918768161;1031016342;1056309449;PP Oberpfalz;PP Oberpfalz;Sachgebiet ET-IT;;Am Protzenweiher;19;93059;Regensburg;<h3>Rechnungsanschrift: </h3><p>PP Oberpfalz Sachgebiet ET-IT<br>Am Protzenweiher 19<br>93059 Regensburg<p>Kundenreferenz bei Vodafone: PP Oberpfalz;
1918768161;1037086241;1056309052;;Bayer. Landeskriminalamt Abt. III, SG311;;;Maillingerstr.;15;80636;München;<h3>Rechnungsanschrift: </h3><p>Bayer. Landeskriminalamt Abt. III, SG311 <br>Maillingerstr. 15<br>80636 München<p>Kundenreferenz bei Vodafone: ;
1918768161;1037323591;1056308858;G7;Bayer. Landeskriminalamt Abt. III - luk ;Sachgebiet 311;;Maillingerstr.;15;80636;München;<h3>Rechnungsanschrift: </h3><p>Bayer. Landeskriminalamt Abt. III - luk  Sachgebiet 311<br>Maillingerstr. 15<br>80636 München<p>Kundenreferenz bei Vodafone: G7;
1918768161;1037323592;1056309108;G7;Bayerisches Staatsministerium des Inneren, Bau  und Verkehr;Sachgebiet ID3, Frau Anja Hack;;Odeonsplatz;3;80539;München;<h3>Rechnungsanschrift: </h3><p>Bayerisches Staatsministerium des Inneren, Bau  und Verkehr Sachgebiet ID3, Frau Anja Hack<br>Odeonsplatz 3<br>80539 München<p>Kundenreferenz bei Vodafone: G7;
1918768161;1037323593;1056309643;G7;Bundespolizeipräsidium;Referat 52 - Netzmanagement;;Roonstr.;13;56068;Koblenz;<h3>Rechnungsanschrift: </h3><p>Bundespolizeipräsidium Referat 52 - Netzmanagement<br>Roonstr. 13<br>56068 Koblenz<p>Kundenreferenz bei Vodafone: G7;
1918768161;1039617441;1056309096;StMI-Polizei-VKS009, München;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: StMI-Polizei-VKS009, München;
1918768161;1039703341;1056309503;;Bayer. Landeskriminalamt;Abt. III, SG311;;Maillingerstr.;15;80636;München;<h3>Rechnungsanschrift: </h3><p>Bayer. Landeskriminalamt Abt. III, SG311<br>Maillingerstr. 15<br>80636 München<p>Kundenreferenz bei Vodafone: ;
1918768161;1040526541;1056309012;AKE Kiefersfelden ;Polizeipräsidium Oberbayern Süd;SG Einsatztech./ Hr B. Krieger;;Kaiserstr.;32;83022;Rosenheim;<h3>Rechnungsanschrift: </h3><p>Polizeipräsidium Oberbayern Süd SG Einsatztech./ Hr B. Krieger<br>Kaiserstr. 32<br>83022 Rosenheim<p>Kundenreferenz bei Vodafone: AKE Kiefersfelden ;
1918768161;1043894693;1056309105;;Bayer. Landeskriminalamt Abt. III,;Fr. Monika Seibold;;Maillingerstr.;15;80636;München;<h3>Rechnungsanschrift: </h3><p>Bayer. Landeskriminalamt Abt. III, Fr. Monika Seibold<br>Maillingerstr. 15<br>80636 München<p>Kundenreferenz bei Vodafone: ;
1918768161;1044861891;1056309561;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1918768161;1045196291;1056309560;VKS021 - Nbg Jakobsplatz;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: VKS021 - Nbg Jakobsplatz;
1918768161;1047191642;1056308911;;PP Oberfranken SG ET, PG AKE;z. Hd. Hr. Brütting;;Ludwig-Thoma-Str.;4;95447;Bayreuth;<h3>Rechnungsanschrift: </h3><p>PP Oberfranken SG ET, PG AKE z. Hd. Hr. Brütting<br>Ludwig-Thoma-Str. 4<br>95447 Bayreuth<p>Kundenreferenz bei Vodafone: ;
1918768161;1048346342;1056308906;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1918768161;1049205591;1056309359;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1918768161;1049212141;1056309513;;Landesamt für Finanzen;Staatsoberkasse Bayern Ba-yTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern Ba-yTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1918768161;1049719941;1056308817;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1918768161;1049786541;1056309610;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1918768161;1050955741;1056309312;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTK;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTK<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1918768161;1050955891;1056309066;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1918768161;1052944091;1056309165;;Landesamt für Finanzen;Staatsoberkasse Bayern Ba-yTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern Ba-yTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1918768161;1053255691;1056309103;;Landesamt für Finanzen;Staatsoberkasse Bayern Ba-yTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern Ba-yTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1918768161;1053895891;1056309546;BayKom2017 Los 1;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: BayKom2017 Los 1;
1918768161;1053925941;1056308969;BayKom2017 Los 1;Landesamt für Finanzen;Staatsoberkasse Bayern Ba-yTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern Ba-yTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: BayKom2017 Los 1;
1918768161;1054536691;1056309058;BayKom2017 Los 1;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: BayKom2017 Los 1;
1950417161;1048731591;1056309601;Notrufverband OBS Rosenheim (Los 1);Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: Notrufverband OBS Rosenheim (Los 1);
1950417161;1049042243;1056309307;Notrufverband Muc München (Los 1);Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: Notrufverband Muc München (Los 1);
1950417161;1049046443;1056309510;Notrufverband SWS Kempten (Los 1);Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: Notrufverband SWS Kempten (Los 1);
1950417161;1049048842;1056309218;Notrufverband MFR Nürnberg (Los 1);Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: Notrufverband MFR Nürnberg (Los 1);
1950417161;1049048845;1056309558;Notrufverband OBN Ingolstadt (Los1);Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: Notrufverband OBN Ingolstadt (Los1);
1950417161;1049048891;1056309408;Notrufverband SWN Augsburg (Los 1);Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: Notrufverband SWN Augsburg (Los 1);
1950417161;1049048893;1056308803;Notrufverband OFR Bayreuth (Los 1);Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: Notrufverband OFR Bayreuth (Los 1);
1950417161;1049048895;1056308970;Notrufverband UFR Würzburg (Los 1);Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: Notrufverband UFR Würzburg (Los 1);
1950417161;1049048897;1056308953;Notrufverband NB Straubing (Los 1);Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: Notrufverband NB Straubing (Los 1);
1950417161;1049048899;1056308914;Notrufverband OPF Regensburg (Los1);Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: Notrufverband OPF Regensburg (Los1);
1950417161;1049539592;1056309652;Notrufverband REF Rosenheim (Los 1);Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: Notrufverband REF Rosenheim (Los 1);
1950417161;1050295891;1056309404;Notrufverband Ainring (Los1);Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: Notrufverband Ainring (Los1);
1950417161;1050296741;1056309114;Notrufverband BLKA (Los 1);Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: Notrufverband BLKA (Los 1);
1938857019;1039756449;1056309448;;Landesamt für Finanzen Staatsoberkasse Bayern BayTKA;;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA <br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938592513;1039573143;1056308801;;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1938856975;1039756155;1056255842;;Landesamt für Finanzen Staatsoberkasse Bayern BayTKA;;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA <br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1939608219;1040293445;1055916093;4500023712;Bayer. Staatsforsten AöR - Zentrale;;;Franziskanerstr.;14;81669;München;<h3>Rechnungsanschrift: </h3><p>Bayer. Staatsforsten AöR - Zentrale <br>Franziskanerstr. 14<br>81669 München<p>Kundenreferenz bei Vodafone: 4500023712;
1938856823;1039756403;1056125341;;Landesamt für Finanzen Staatsoberkasse Bayern BayTKA;;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA <br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: ;
1918968685;1026756171;1056152845;StMF-S001;Landesamt für Finanzen;Staatsoberkasse Bayern BayTKA;;Podewilsstr.;5;84028;Landshut;<h3>Rechnungsanschrift: </h3><p>Landesamt für Finanzen Staatsoberkasse Bayern BayTKA<br>Podewilsstr. 5<br>84028 Landshut<p>Kundenreferenz bei Vodafone: StMF-S001;
1942321761;1042194641;1056309509;;Johanniter-Unfall-Hilfe e.V.;Taktisch-Technische Betriebsst;;Johanniterstr.;3;90425;Nürnberg;<h3>Rechnungsanschrift: </h3><p>Johanniter-Unfall-Hilfe e.V. Taktisch-Technische Betriebsst<br>Johanniterstr. 3<br>90425 Nürnberg<p>Kundenreferenz bei Vodafone: ;
1942327511;1042199041;1056308961;;DLRG Landesverband Bayern;;;Woffenbacher Str.;34;92318;Neumarkt;<h3>Rechnungsanschrift: </h3><p>DLRG Landesverband Bayern <br>Woffenbacher Str. 34<br>92318 Neumarkt<p>Kundenreferenz bei Vodafone: ;
1942329961;1042200641;1056309255;;ILS Mittelfranken Süd;;;Weißenburger Str.;10;91126;Schwabach;<h3>Rechnungsanschrift: </h3><p>ILS Mittelfranken Süd <br>Weißenburger Str. 10<br>91126 Schwabach<p>Kundenreferenz bei Vodafone: ;
1939607966;1040293342;1056309372;;Malteser Rettungsdienst gemeinnützige GmbH;Rettungsdienst;;Kraftwerkstr.;2;84100;Niederaichbach;<h3>Rechnungsanschrift: </h3><p>Malteser Rettungsdienst gemeinnützige GmbH Rettungsdienst<br>Kraftwerkstr. 2<br>84100 Niederaichbach<p>Kundenreferenz bei Vodafone: ;
1939607966;1041550791;1056309550;;Bergwacht Bayern;;;Am Sportpark;6;83646;Bad Tölz;<h3>Rechnungsanschrift: </h3><p>Bergwacht Bayern <br>Am Sportpark 6<br>83646 Bad Tölz<p>Kundenreferenz bei Vodafone: ;
